ID,Country,NACE_label,Org. type,NACE_section_label,Argument_Type,Argument_Label
9377,Germany,Warehousing and support activities for transportation,Company,Transportation and storage,3.4_argument,Competitiveness loss
3974,Switzerland,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
7803,Austria,Printing and reproduction of recorded media,Company,Manufacturing,3.4_argument,Competitiveness loss
3923,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8722,Austria,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9556,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
3937,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3938,Japan,Manufacture of textiles,Company,Manufacturing,3.4_argument,Competitiveness loss
3939,Japan,"Computer programming, consultancy and related activities",Company,Information and communication,3.4_argument,Competitiveness loss
3944,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3945,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3959,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
3963,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
3965,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
3966,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4596,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6193,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3958,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
3960,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3961,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
3962,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3964,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7369,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4485,Germany,Other mining and quarrying,Company,Mining and quarrying,3.4_argument,Competitiveness loss
7774,Germany,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,3.4_argument,Competitiveness loss
9293,Germany,Manufacture of textiles,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
9537,Belgium,unknown,Industry or trade association,Unknown,3.4_argument,Competitiveness loss
8519,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7315,Germany,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
8893,Germany,"Wholesale trade, except of motor vehicles and motorcycles",Company,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.4_argument,Competitiveness loss
7763,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8672,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8340,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9061,Belgium,Manufacture of basic metals,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8831,Belgium,Printing and reproduction of recorded media,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6399,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9259,Belgium,Mining support service activities,Industry or trade association,Mining and quarrying,3.4_argument,Competitiveness loss
7326,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8544,France,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7568,Switzerland,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
8817,United States of America,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
5765,Germany,individual,Individual,Unknown,3.4_argument,Competitiveness loss
8931,Canada,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
4311,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6797,Germany,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
6142,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6606,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6243,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7603,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4146,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7291,Brazil,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6284,France,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
5589,India,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
6528,Thailand,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4568,United Kingdom,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9215,Belgium,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
3883,Norway,Warehousing and support activities for transportation,Company,Transportation and storage,3.4_argument,Competitiveness loss
3926,Norway,Land transport and transport via pipelines,International organisation,Transportation and storage,3.4_argument,Competitiveness loss
7550,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
9177,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
9343,France,Manufacture of wearing apparel,Company,Manufacturing,3.4_argument,Competitiveness loss
4581,Italy,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
6775,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
8092,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7989,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8662,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9358,Belgium,"Electricity, gas, steam and air conditioning supply",Industry or trade association,"Electricity, gas, steam and air conditioning supply",3.4_argument,Competitiveness loss
9400,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8216,Italy,Manufacture of food products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
4079,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8814,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8738,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7006,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7266,Germany,Manufacture of basic metals,International organisation,Manufacturing,3.4_argument,Competitiveness loss
4450,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8398,Germany,"Computer programming, consultancy and related activities",Industry or trade association,Information and communication,3.4_argument,Competitiveness loss
3900,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3903,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3901,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3902,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
5846,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9134,Belgium,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
9512,United Kingdom,Repair of computers and personal and household goods,Company,Other service activities,3.4_argument,Competitiveness loss
8900,Finland,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4301,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6230,Germany,Telecommunications,Company,Information and communication,3.4_argument,Competitiveness loss
4452,Japan,Manufacture of other non-metallic mineral products,Company,Manufacturing,3.4_argument,Competitiveness loss
7796,Germany,Manufacture of machinery and equipment n.e.c.,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6972,Germany,Manufacture of textiles,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
4136,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6370,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8986,Austria,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9592,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6450,Germany,Water supply; sewerage; waste managment and remediation activities,Company,"Water supply; sewerage, waste management and remediation activities",3.4_argument,Competitiveness loss
9411,Austria,Manufacture of other transport equipment,Company,Manufacturing,3.4_argument,Competitiveness loss
7092,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7858,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8315,United Kingdom,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7218,Germany,Manufacture of other transport equipment,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6239,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9073,Finland,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6908,Japan,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
7296,China,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6762,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6368,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6170,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6169,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4408,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6199,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7124,Finland,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7223,China,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7910,Netherlands,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8221,"Korea, Republic of","Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
4401,Israel,Manufacture of other transport equipment,Company,Manufacturing,3.4_argument,Competitiveness loss
7147,Sweden,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6074,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6171,Japan,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
6331,Japan,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
6496,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6501,Japan,unknown,Company,Unknown,3.4_argument,Competitiveness loss
6622,Japan,Civil engineering,Company,Construction,3.4_argument,Competitiveness loss
7186,Japan,Manufacture of textiles,Company,Manufacturing,3.4_argument,Competitiveness loss
7403,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8437,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
5996,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
4812,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4592,Japan,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7734,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
4267,United Kingdom,"Manufacture of fabricated metal products, except machinery and equipment",Company,Manufacturing,3.4_argument,Competitiveness loss
9082,United States of America,unknown,Company,Unknown,3.4_argument,Competitiveness loss
4359,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8641,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8820,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6424,Netherlands,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7565,Germany,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,3.4_argument,Competitiveness loss
9032,Finland,Human health activities,Company,Human health and social work activities,3.4_argument,Competitiveness loss
9369,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6319,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6825,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4290,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9584,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
7307,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4523,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7785,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7806,Germany,individual,Individual,Unknown,3.4_argument,Competitiveness loss
8638,Belgium,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
5981,"Korea, Republic of",Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
5980,"Korea, Republic of",Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
5958,Poland,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8617,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9307,Italy,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8366,United Kingdom,Scientific research and development,Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
7981,Spain,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
6990,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8482,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7884,Spain,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8169,Japan,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
6708,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7466,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9276,Finland,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8253,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7623,Switzerland,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
9123,United Arab Emirates,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7878,Finland,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
9053,Spain,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
9445,Germany,Manufacture of other transport equipment,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
5962,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
8409,Japan,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7665,Japan,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8455,Japan,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
9474,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4110,Japan,Printing and reproduction of recorded media,Company,Manufacturing,3.4_argument,Competitiveness loss
8082,France,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8127,Austria,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8346,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
9294,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6996,United States of America,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7526,Japan,Repair of computers and personal and household goods,Company,Other service activities,3.4_argument,Competitiveness loss
6768,Switzerland,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6769,Switzerland,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6767,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9429,Germany,"Manufacture of computer, electronic and optical products",Academic institution,Manufacturing,3.4_argument,Competitiveness loss
7152,United Kingdom,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7482,Japan,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7608,United Kingdom,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6276,United States of America,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
7372,Belgium,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8528,China,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6986,China,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7835,Germany,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7696,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9253,Austria,Human health activities,International NGO,Human health and social work activities,3.4_argument,Competitiveness loss
8790,Switzerland,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8178,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6788,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4244,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6680,China,Manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7539,Japan,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,3.4_argument,Competitiveness loss
4442,Japan,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
3986,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6791,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
5929,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7584,Germany,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
7528,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6014,Italy,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4172,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4161,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4152,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8993,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7681,Austria,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4550,Italy,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4551,Italy,unknown,Company,Unknown,3.4_argument,Competitiveness loss
4037,Denmark,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3875,Turkey,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
8794,Netherlands,"Waste collection, treatment and disposal activities; materials recovery",Industry or trade association,"Water supply; sewerage, waste management and remediation activities",3.4_argument,Competitiveness loss
6138,Switzerland,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7600,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8424,Japan,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
8978,Japan,"Office administrative, office support and other business support activities",Industry or trade association,Administrative and support service activities,3.4_argument,Competitiveness loss
8765,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
7314,Japan,Other manufacturing,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
9530,Germany,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7911,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4222,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4207,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8025,Belgium,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7784,Spain,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
4216,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
4218,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7338,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8124,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6279,"Korea, Republic of",Manufacture of other non-metallic mineral products,Company,Manufacturing,3.4_argument,Competitiveness loss
6348,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
6947,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7436,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
3983,Switzerland,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
3897,Netherlands,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6163,France,individual,Individual,Unknown,3.4_argument,Competitiveness loss
6989,China,individual,Individual,Unknown,3.4_argument,Competitiveness loss
8960,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8962,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8963,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8957,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8959,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8956,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7822,United Kingdom,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
3855,Germany,individual,Individual,Unknown,3.4_argument,Competitiveness loss
7848,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,3.4_argument,Competitiveness loss
7850,Germany,unknown,Company,Unknown,3.4_argument,Competitiveness loss
7851,Germany,unknown,National Authority,Unknown,3.4_argument,Competitiveness loss
8198,"Korea, Republic of","Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8212,"Korea, Republic of","Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9500,Spain,Manufacture of chemicals and chemical products,International organisation,Manufacturing,3.4_argument,Competitiveness loss
5995,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
5991,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6603,United States of America,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4530,United States of America,"Computer programming, consultancy and related activities",Company,Information and communication,3.4_argument,Competitiveness loss
6016,United States of America,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8181,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8070,United States of America,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7854,United Kingdom,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
4302,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
4329,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8954,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7530,Belgium,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7977,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8187,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8192,Japan,Wholesale and retail trade and repair of motor vehicles and motorcycles,Company,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.4_argument,Competitiveness loss
8173,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6578,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6594,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6588,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7387,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
8381,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7812,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9493,Belgium,unknown,Industry or trade association,Unknown,3.4_argument,Competitiveness loss
8972,United States of America,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
